Date,Rank,Alpha,ISIN,Instrument,Primary,ICB Sub-Sector,Status,Free Float Pass,Liquidity Pass,Gross Market Capitalisation,ALSI Universe,Cumulative Market Capitalisation,ALSI Current,ALSI Change,ALSI New,Index Current,Index Change,Index New,TOPI Current,TOPI Change,TOPI New,DTOP Current,DTOP Change,DTOP New,RESI Current,RESI Change,RESI New,FINI Current,FINI Change,FINI New,INDI Current,INDI Change,INDI New,PCAP Current,PCAP Change,PCAP New,SAPY Current,SAPY Change,SAPY New,ALTI Universe,ALTI Current,ALTI Change,ALTI New,Board,Notes
2019-12-23 00:00:00.000,14,ALH,ZAE000201554,Alaris Holdings Ltd,NULL,9578,NULL,TRUE,TRUE,"244676394,3",FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,NULL
2019-12-23 00:00:00.000,153,ALP,MU0422N00009,Atlantic Leaf Prop Ltd,NULL,8633,"Foreign ",TRUE,TRUE,"2910240071,2",TRUE,"0,99201658739742",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,249,AME,ZAE000055802,African Media Ent Ltd,NULL,5553,NULL,TRUE,FALSE,232638986,TRUE,"0,999827281998375",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,10,AMS,ZAE000013181,Anglo American Plat Ltd,NULL,1779,NULL,TRUE,TRUE,333596492982,TRUE,"0,629960809666631",ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,RESI,,RESI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,NULL,AND,ZAE000172870,Andulela Inv Hldgs Ltd,NULL,8985,NULL,FALSE,FALSE,"876448,35",TRUE,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,FF < 5%
2019-12-23 00:00:00.000,22,ANG,ZAE000043485,Anglogold Ashanti Ltd,NULL,1777,NULL,TRUE,TRUE,"114480290484,51",TRUE,"0,773523862078686",ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,RESI,,RESI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,1,ANH,BE0974293251,Anheuser-Busch InBev SA NV,NULL,3533,"Foreign ",TRUE,TRUE,"1984869252527,88",TRUE,"0,134962272375768",ALSI,NULL,ALSI,LRGC,NULL,LRGC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,"FF < 5%, Net Mcap > 0.5% of Mid Cap"
2019-12-23 00:00:00.000,NULL,AON,ZAE000009718,African & Over Ent Ltd -N,NULL,5371,"Pyramid ",TRUE,FALSE,285622428,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Pyramid
2019-12-23 00:00:00.000,NULL,AOO,ZAE000000485,African & Over Ent Ltd,AON,5371,"Pyramid ",TRUE,FALSE,34000000,FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Pyramid
2019-12-23 00:00:00.000,177,APF,ZAE000185815,Accelerate Prop Fund Ltd,NULL,8672,NULL,TRUE,TRUE,"1730099614,02",TRUE,"0,995802630121029",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,"    ",,"    ","    ",,"    ",FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,NULL,APH,MU0456S00006,Alphamin Resources Corp,NULL,1755,"Foreign ",FALSE,FALSE,"2944515576,2",FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,NULL,NULL,NULL,ALTI,"FF < 5%, Net Mcap < 1% of Mid Cap"
2019-12-23 00:00:00.000,42,APN,ZAE000066692,Aspen Pharmacare Hldgs Ltd,NULL,4577,NULL,TRUE,TRUE,"53413959327,82",TRUE,"0,87284984147371",ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",TOPI ADD,TOPI,"    ",DTOP ADD,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,NULL,ARA,MU0499N00007,Astoria Investments Ltd,NULL,8995,"Foreign ",TRUE,TRUE,"287714058,84",FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALTI,ICB Sector 8990
2019-12-23 00:00:00.000,212,ARH,ZAE000109435,ARB Holdings Limited,NULL,2733,NULL,TRUE,FALSE,756700000,TRUE,"0,998634870659376",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,55,ARI,ZAE000054045,African Rainbow Min Ltd,NULL,1775,NULL,TRUE,TRUE,"36263479993,95",TRUE,"0,91162152497299",ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ","    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,100,ARL,ZAE000029757,Astral Foods Ltd,NULL,3573,NULL,TRUE,TRUE,8493078330,TRUE,"0,971260789337016",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,229,ART,ZAE000019188,Argent Industrial Ltd,NULL,2727,NULL,TRUE,TRUE,"468601260,3",TRUE,"0,999327680345774",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,185,ASC,ZAE000185005,Ascendis Health Ltd,NULL,4577,NULL,TRUE,TRUE,1468409877,TRUE,"0,996770676945815",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,57,ASR,ZAE000146932,Assore Ltd,NULL,1775,NULL,TRUE,TRUE,33396786540,TRUE,"0,916213514530445",ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,95,ATT,ZAE000177218,Attacq Limited,NULL,8674,NULL,TRUE,TRUE,"9629008456,68",TRUE,"0,967560978087904",ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,PCAP,,PCAP,SAPY,,SAPY,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,63,AVI,ZAE000049433,AVI Ltd,NULL,3577,NULL,TRUE,TRUE,"30459692460,3",TRUE,"0,929262556209601",ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,20,AVL,ZAE000189049,Advanced Health Ltd,NULL,4533,NULL,TRUE,TRUE,"92156298,56",FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,NULL
2019-12-23 00:00:00.000,22,AVR,ZAE000211637,Avior Cap Market Hldg LD,NULL,8777,NULL,TRUE,FALSE,87771060,FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,NULL
2019-12-23 00:00:00.000,167,AVV,ZAE000227484,Alviva Holdings Ltd,NULL,9572,NULL,TRUE,TRUE,"2036181986,05",TRUE,"0,994539377045197",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,196,AXL,ZAE000221370,African Phoenix Inv Ltd,NULL,8773,NULL,TRUE,TRUE,"998903690,4",TRUE,"0,997688657133744",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,172,AYO,ZAE000252441,Ayo Tech Solutions Ltd,NULL,9533,NULL,TRUE,FALSE,1892688567,TRUE,"0,995194761023313",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,99,BAT,LU0011857645,Brait SE,NULL,8777,NULL,TRUE,TRUE,"8672387047,5",TRUE,"0,970683297822438",ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,255,BAU,ZAE000145686,Bauba Resources Limited,NULL,1779,NULL,TRUE,FALSE,"151608099,6",TRUE,"0,999918752595693",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,67,BAW,ZAE000026639,Barloworld Ltd,NULL,2727,NULL,TRUE,TRUE,"24668085776,34",TRUE,"0,938415334012392",ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,218,BCF,ZAE000030797,Bowler Metcalf Ltd,NULL,2723,NULL,TRUE,TRUE,"656993284,25",TRUE,"0,998920270543463",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,201,BEL,ZAE000028304,Bell Equipment Ltd,NULL,2753,NULL,TRUE,FALSE,"908479157,5",TRUE,"0,998009862874568",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,5,BHP,GB00BH0P3Z91,BHP Group Plc,NULL,1775,NULL,TRUE,TRUE,"694449206524,8",TRUE,"0,458138216361778",ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,RESI,,RESI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,21,BID,ZAE000216537,BID Corporation Ltd,NULL,5337,NULL,TRUE,TRUE,"115459545938,88",TRUE,"0,765739712001118",ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,NULL,BIK,ZAE000101945,Brikor Ltd,NULL,2353,NULL,TRUE,FALSE,"58071782,79",FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALTI,Suspended
2019-12-23 00:00:00.000,159,BLU,ZAE000109088,Blue Label Telecoms Ltd,NULL,6575,NULL,TRUE,TRUE,"2530826768,21",TRUE,"0,993329831069275",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,171,BRN,ZAE000015285,Brimstone Inv Corp Ltd-N,NULL,8985,NULL,TRUE,TRUE,"1600579095,75",TRUE,"0,995045325454459",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,NULL,BRT,ZAE000015277,Brimstone Inv Corp Ltd,BRN,8985,NULL,TRUE,FALSE,"305037216,9",TRUE,"0,995066066627158",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Net Mcap < 0.5% of Small Cap
2019-12-23 00:00:00.000,NULL,BSR,ZAE000029781,Basil Read Holdings Ltd,NULL,2357,NULL,TRUE,FALSE,"59813225,8",FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Suspended
2019-12-23 00:00:00.000,3,BTI,GB0002875804,British American Tob plc,NULL,3785,"Foreign ",TRUE,TRUE,"1401360697663,16",TRUE,"0,343493757202801",ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,NULL,BUC,CA1194421014,Buffalo Coal Corp,NULL,1771,"Foreign ",FALSE,FALSE,"353936180,64",FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,NULL,NULL,NULL,ALTI,"FF < 5%, Net Mcap < 1% of Mid Cap"
2019-12-23 00:00:00.000,32,BVT,ZAE000117321,Bidvest Ltd,NULL,2727,NULL,TRUE,TRUE,72345334047,TRUE,"0,832053748779651",ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,176,BWN,ZAE000209532,Balwin Properties Ltd,NULL,8633,NULL,TRUE,TRUE,"1742390664,48",TRUE,"0,995684991049817",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,266,CAC,ZW0009011942,Cafca Limited,NULL,2733,NULL,TRUE,FALSE,30600000,TRUE,"0,999994330244916",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,156,CAT,ZAE000043345,Caxton CTP Publish Print,NULL,5557,NULL,TRUE,FALSE,"2836575179,31",TRUE,"0,99260229578131",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,51,CCO,GB00B62G9D36,Capital&Counties Prop plc,NULL,8633,"Foreign ",TRUE,TRUE,"40351213260,6",TRUE,"0,901327182885548",ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,PCAP,,PCAP,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,7,CFR,CH0045159024,Compagnie Fin Richemont,NULL,3763,NULL,TRUE,TRUE,589546800000,TRUE,"0,545037576666987",ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,257,CGN,ZAE000197042,Cognition Holdings Ltd,NULL,9533,NULL,TRUE,FALSE,"136331513,36",TRUE,"0,999938124382904",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,214,CGR,ZAE000109203,Calgro M3 Hldgs Ltd,NULL,2357,NULL,TRUE,TRUE,735222590,TRUE,"0,998734883896474",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,NULL,CHP,BW0000001072,Choppies Enterprises Ltd,NULL,5337,"Foreign ",TRUE,FALSE,"834322138,24",FALSE,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Suspended
2019-12-23 00:00:00.000,232,CIL,ZAE000153888,Cons Infrastructure Grp Ltd,NULL,2733,NULL,TRUE,TRUE,"454362907,97",TRUE,"0,999421569812378",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,216,CKS,ZAE000001434,Crookes Brothers Ltd,NULL,3573,NULL,TRUE,FALSE,686894265,TRUE,"0,99882986504166",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,149,CLH,ZAE000117792,City Lodge Hotels Ltd,NULL,5753,NULL,TRUE,TRUE,"3376976707,5",TRUE,"0,991186074540059",ALSI,NULL,ALSI,SMLC,NULL,SMLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,NULL,CLI,ZAE000117438,Clientele Ltd,NULL,8575,NULL,TRUE,FALSE,"5096765686,4",TRUE,"0,982929741852625",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,Net Mcap < 0.5% of Small Cap
2019-12-23 00:00:00.000,34,CLS,ZAE000134854,Clicks Group Ltd,NULL,5333,NULL,TRUE,TRUE,"66666164378,43",TRUE,"0,841192658966584",ALSI,NULL,ALSI,MIDC,NULL,MIDC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,NULL,NULL,NULL,INDI,,INDI,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,181,CMH,ZAE000088050,Combined Motor Hldgs Ltd,NULL,5379,NULL,TRUE,TRUE,1570841958,TRUE,"0,996359920391625",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,76,CML,ZAE000047353,Coronation Fund Mngrs Ld,NULL,8771,NULL,TRUE,TRUE,"15471614281,46",TRUE,"0,952053679304181",ALSI,NULL,ALSI,MIDC,NULL,MIDC,"    ",,"    ","    ",,"    ",NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,12,CMO,ZAE000070249,Chrometco Ltd,NULL,1775,NULL,TRUE,FALSE,"254242868,3",FALSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,ALTI,NULL,ALTI,ALTI,NULL
2019-12-23 00:00:00.000,209,CND,ZAE000073128,Conduit Capital Ltd,NULL,8532,NULL,TRUE,FALSE,833243851,TRUE,"0,998476912395689",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,112,COH,ZAE000156253,Curro Holdings Limited,NULL,5377,NULL,TRUE,TRUE,"7252748606,4",TRUE,"0,97779756817383",ALSI,NULL,ALSI,MIDC,NULL,MIDC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"    ",,"    ",NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,180,COM,ZAE000029823,Comair Limited,NULL,5751,NULL,TRUE,TRUE,1595724941,TRUE,"0,996253110131995",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,16,CPI,ZAE000035861,Capitec Bank Hldgs Ltd,NULL,8355,NULL,TRUE,TRUE,"167215129304,56",TRUE,"0,712712637730231",ALSI,NULL,ALSI,LRGC,NULL,LRGC,TOPI,,TOPI,DTOP,,DTOP,NULL,NULL,NULL,FINI,,FINI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
2019-12-23 00:00:00.000,142,CRP,GB0001741544,Capital & Regional Plc,NULL,8672,"Foreign ",TRUE,TRUE,"3886181775,95",TRUE,"0,989194397800087",FLED,NULL,FLED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,NULL,NULL,ALSI,NULL
